class_alegria,class_desgosto,class_medo,class_raiva,class_surpresa,class_tristeza,class_neutro,texto
0,0,1,0,1,0,0,"Pedreiro é flagrado no 7º andar de obra sem equipamento de segurança. Vídeo registrou a situação arriscada em prédio de Rio Verde, GO. Construtora afirma que vai reforçar as orientações aos funcionários."
0,0,0,0,0,0,1,"Mudança tem que partir do povo, não de Obama, diz ex-radical dos EUA: William Ayers foi acusado de terrorismo por campanha de McCain. Ele foi militante de esquerda nos anos 60 e apoiou eleição de Obama."
0,0,0,0,1,0,0,"Carro cai em fossa de condomínio em Porto Alegre: Vizinhos afirmam que escutaram barulho durante a noite. Dono do carro tem 21 anos e só percebeu o acidente de manhã."
0,0,0,0,1,0,0,"Andorinhas mudam rotina em cidade paraense: Elas chegam a Parauapebas e dão espetáculo no céu. Entretanto, sujeira deixada pelas aves incomoda moradores."
0,0,1,0,0,0,0,"Tigre escapa da jaula e fere três funcionários de zoológico tcheco. Incidente aconteceu na cidade de Liberec. Tigre branco é nativo da Índia e considerado raro."
0,0,0,0,0,0,1,"Atlético bate lanterna em Lima e alcança líderes do grupo. Gol da vitória sobre o Universitario saiu no segundo tempo e levou o Furacão a seis pontos, ao lado de The Strongest e Vélez"
1,0,0,0,1,0,0,"Ordem correta das vacinas ajuda a diminuir dor sentida por bebês: Pesquisadores acompanharam reações das crianças às picadas. Segundo teste, é melhor dar antes vacina contra difteria e outras doenças."
0,0,1,1,0,1,0,"Dois aposentados são agredidos enquanto dormiam na Paraíba: Agressores invadiram casa e surpreenderam idosos com socos e tiros. Grupo fugiu sem roubar nada. polícia investiga o caso."
0,0,0,0,1,0,0,"Ladrão devolve crucifixo roubado após sua foto virar sensação na web. Artefato está guardado até que novas medidas de segurança sejam implementadas em igreja de Londres"
1,0,0,0,1,0,0,"Turismo de Santa Catarina superou tragédia, diz secretário: Há seis meses, chuvas e desmoronamentos mataram mais de 120 pessoas. Turismo representa 12,5% do PIB do estado."
0,0,0,0,0,1,1,"Servidores da Embrapa suspendem greve até quarta, mas não aceitam reajuste: Greve já durava dez dias e atividades serão retomadas na segunda-feira. Nova paralisação geral deve acontecer a partir da próxima quarta-feira."
0,1,0,0,0,1,0,"Violência prossegue no oeste de Mianmar. Pelo menos 88 pessoas morreram em outubro na onda de violência entre entre budistas e muçulmanos no oeste de Mianmar, anunciaram as autoridades birmanesas."
1,0,0,0,0,0,0,"Cão se diverte com balde furado e vira sensação na web. Dono diz que Brinquedo favorito de 'Charcoal' é um balde sem o fundo. Gravação fez sucesso ao mostrar animal brincando com objeto sem parar."
0,1,0,0,0,1,0,"Contas do governo têm o segundo mês consecutivo de déficit em junho: Com crise internacional, arrecadação tem recuado em 2009. No primeiro semestre, superávit cai para R$ 18,56 bilhões."
0,0,0,0,0,1,1,"Putin diz que Rússia não iniciou crise com Ucrânia. Presidente russo falou durante encontro com delegações em Sochi. Rússia é acusada de ocupar a península ucraniana da Crimeia."
0,0,0,0,0,0,1,"Irmã de Carla Bruni dirige e atua no filme ‘Atrizes’: Produção estreou neste fim de semana nos cinemas brasileiros. Em seu segundo longa, cineasta foi premiada no Festival de Cannes."
0,0,1,1,0,1,0,"Crime 'bárbaro' de Goiânia é destaque na imprensa britânica: Jornais comentam julgamento de rapaz que esquartejou namorada inglesa."
0,1,0,1,0,1,0,"Presa suspeita de obrigar idoso doente a pedir esmolas, em Goiânia. Com Mal de Parkison, homem de 76 anos ficava sem comida e sem água."
0,1,1,0,0,0,0,"Criminosos já queimaram 17 ônibus e oito carros em SC. O governo do Estado de Santa Catarina divulgou há pouco um comunicado confirmando que 30 pessoas permanecem presas por suspeita de terem participado dos ataques registrados nos últimos dias no Estado."
1,0,0,0,0,0,0,"Campanha contra H1N1 atinge meta e vacinação é encerrada em Uberaba. Ao todo, 72.407 pessoas foram vacinadas. Fahim Sawan ressaltou a importância da campanha da vacinação."
0,0,0,0,1,0,1,"Marca que 'bomba' rápido também some depressa, dizem cientistas: Pesquisa chegou à conclusão examinando uso de nomes para bebês. Resultado também parece funcionar para músicos e outras áreas."
0,0,0,0,0,0,1,"Lucro da Exxon cai 66% no trimestre: Baixa foi maior do que a esperada em Wall Street. Maior petrolífera do mundo lucrou US$ 3,95 bilhões no segundo trimestre."
0,0,0,0,1,1,0,"Polícia investiga roubo de mais de 40 animais em fazenda de Rio Verde, GO. Grupo criminoso invadiu propriedade e levou o gado de uma só vez. Polícia Militar realiza operação para tentar identificar e prender quadrilha."
0,0,0,0,0,1,1,"Mexicanos poderão deixar a China após isolamento por suspeita de gripe: Mexicanos que desejarem permanecer deverão seguir em quarentena. México anunciou reabertura dos restaurantes e reinício das aulas."
0,0,0,0,1,0,1,"Obama marca 'cervejada dos brigões' para quinta-feira na Casa Branca: Professor negro de Harvard e policial branco são pivôs do caso. Com convite a envolvidos, presidente tenta encerrar polêmica racial."
0,0,1,0,0,1,0,"Enchentes na Argentina deixam pelo menos 56 mortos. governo decreta luto oficial. A presidenta Cristina Kirchner decretou luto oficial até sexta-feira (5), e o Papa Francisco enviou mensagem de solidariedade aos seus compatriotas."
1,0,0,0,0,0,1,"Dilma inaugura linha de montagem de super cargueiro em Gavião Peixoto. Presidente visita hangar da unidade da Embraer na cidade nesta terça-feira. Avião KC-390 será produzido a pedido da Força Aérea Brasileira (FAB)."
0,0,1,0,1,0,0,"EUA e Coreia iniciam manobras conjuntas. Estados Unidos e Coreia do Sul iniciaram nesta segunda-feira manobras conjuntas de grande envergadura, anunciou um porta-voz militar em Seul, apesar da ameaça da Coreia do Norte de reagir ao exercício com uma 'guerra santa'."
0,0,1,0,1,1,0,"Adolescente coloca fogo em viatura dentro de distrito policial em Franca. Chamas se espalharam pela garagem e destruíram telhado de madeira. Suspeito, de 16 anos, foi preso em casa horas depois do crime."
0,0,1,0,0,1,0,"Homem armado invade lanchonete e faz reféns em Porto Alegre. Homem reagiu a uma abordagem da Brigada Militar e invadiu local armado."
0,0,0,0,1,1,0,"Portugal nega aos homossexuais direito de adotar filho de companheiro. Proposta de lei havia sido aprovada em primeira leitura no ano passado. Lei que permite casamento entre gays também exclui o direito à adoção."
0,0,0,0,1,0,0,"Chinês ergue 5 kg usando apenas as pálpebras. Homem suspendeu baldes de água por um minuto. Performance foi realizada durante festival em Shaodong."
0,0,1,0,0,1,0,"Diretora da Petrobras anuncia produção maior de usinas térmicas: Escassez de chuvas nas regiões Sul e Sudeste é o motivo. Será necessário aumentar a importação de gás natural da Bolívia."
0,0,0,0,0,1,0,"Avalanche mata 6 turistas em estação de esqui nos Alpes austríacos: Segundo a polícia, mortos eram turistas checos. mau tempo dificultou o resgate dos corpos."
0,0,0,0,0,1,0,"Mitsubishi Motors perde US$ 278 milhões no trimestre: Montadora japonesa foi prejudicada pela crise econômica mundial. Vendas globais caíram 32% em relação ao mesmo período de 2008."
0,0,0,0,1,1,0,"Ex-namorada 'executada' de ditador norte-coreano reaparece na TV local. Vídeo mostra a cantora Hyong Song Wol em evento na última sexta (17). Relatos sobre execução surgiram em agosto de 2013."
0,1,0,0,0,0,1,"Pesquisa do Ipea mostra queda no uso de telefone fixo. O serviço com o pior desempenho, segundo o Ipea, é de celulares, com 65,5% de avaliação positiva, contra 69,8% da internet"
1,0,0,0,0,0,1,"Preços por atacado sobem e IGP-10 tem alta após dois meses de deflação: Indicador ficou em 0,17% em maio, segundo a FGV. Preços ao consumidor subiram menos em comparação com abril."
0,0,1,0,0,1,0,"Número de mortes por dengue sobe para 19 em MS, aponta Saúde. Segundo a secretaria, outros cinco óbitos estão sendo investigados. De 30 de dezembro a 26 de fevereiro, são 49.262 casos notificados."
0,1,0,0,0,1,0,"MPDF denuncia mulher que se negou a pagar corrida e xingou taxista negro. Ela chegou a passar dois dias presa, mas foi liberada após pagar fiança. Acusada também ofendeu PM que a deteve. cobrança foi de R$ 48."
1,0,0,0,0,0,0,"Foto chocante no maço deixa 48% dos fumantes mais propensos a deixar o vício: Pesquisa que revelou dado foi feita em São Paulo, Rio e Porto Alegre. Estudioso quer fotos na frente dos maços de cigarro."
0,0,0,0,1,0,1,"Setor público economizou R$ 12,494 bilhões em abril, informa BC: Dados se referem ao superávit primário dos governos. Dívida líquida do setor público aumentou para 38,4% do PIB em abril."
0,0,1,0,0,1,0,"Menores participam de arrastão contra ônibus. Até uma criança de 12 anos se envolveu no incêndio de um ônibus que terminou domingo com a morte de duas pessoas no Jaçanã, zona norte de São Paulo."
0,0,1,0,0,0,0,"Sandy causa cancelamento de mais de 15 mil voos em todo o mundo. Em função dos cancelamentos, as empresas aéreas têm oferecido aos passageiros mudanças de data sem a cobrança de taxas ou o reembolso do valor pago."
0,0,1,0,0,1,0,"América Latina é região mais atingida pela nova gripe, diz OMS: Região tem o maior número de contaminados e mortos. inverno no Hemisfério Sul preocupa países."
0,1,0,0,1,1,0,"Grupo diz que homem é estuprador e o agride em casa em Juiz de Fora. Testemunhas contaram que eles diziam: “estuprador tem que morrer'. Ele está internado em estado grave. vítima pode ser doente mental."
0,0,0,0,0,1,0,"Adolescente de 12 anos morre atropelado em lixão em AL: Segundo a polícia, vítima dormia no local no momento do acidente. Família do jovem foi ao local na manhã desta quinta-feira, em Maceió."
0,0,1,0,1,0,0,"Polícia do Paraguai prende criminoso brasileiro na fronteira, diz mídia local. Homem foi identificado como Ledson Moura da Silva, 'Ledinho'. Ele é um dos dez criminosos mais procurados pelo Espírito Santo."
1,0,0,0,1,0,0,"Príncipe Charles convoca Pelé e '007' em campanha: Príncipe tenta ajudar a salvar as florestas e combater a mudança climática. Outras personalidades do mundo todo estão relacionadas."
0,0,0,0,0,0,1,"Encontro no México reúne 3.634 chefs de cozinha e bate recorde. Grupo se aglomerou no sábado na Avenida Reforma. Tentativa bem sucedida vai entrar para o Livro Guinness."
0,0,0,0,0,1,0,"Menino de 2 anos morre após levar tiro da irmã de 3 nos EUA: Menina teria encontrado arma embaixo da cama dos pais e deu tiro no peito do irmão mais novo."
0,1,0,0,0,1,1,"Romeu Tuma diz que não deixa corregedoria do Senado: Afastamento da função foi pedido por alguns senadores. Ex-diretor acusa Tuma de se envolver com fraudes em contratos."
0,1,1,0,0,1,0,"Após perseguição, polícia prende homem suspeito de roubar carreta. Caso ocorreu em Mandaguari, no norte do Paraná, nesta sexta-feira (14). Segundo a polícia, veículo foi roubado na rodovia Castelo Branco, em SP."
1,0,0,0,1,0,0,"Produtor rural colhe batata doce de 20kg em Colatina, no ES. Bom tratamento e alteração genética causaram crescimento, diz Incaper. Vizinhos e amigos do produtor rural não acreditaram na descoberta."
1,1,0,0,0,1,0,"Estados do Nordeste tentam organizar campanha para vítimas das chuvas: Segundo defesas civis, não há ação nacional para arrecadar donativos. Afetados por chuvas ganham kit de emergência da Defesa Civil nacional."
0,1,0,0,1,1,0,"Ex-alunos colocam fogo em colégio estadual no interior do PR, diz polícia. 'Vandalismo aconteceu na madrugada desta quinta-feira (25), em Tapejara. "
0,1,1,0,0,1,1,"Banda que causou incêndio na boate Kiss em Santa Maria teme linchamento. O guitarrista da banda Gurizada Fandangueira, Rodrigo Martins, afirmou em entrevista à Rádio Gaúcha que a banda está com medo de sofrer linchamento."
1,0,0,0,1,0,1,"Chinês fica quase 1 hora com corpo coberto com abelhas e bate recorde. Ruan Liangming entrou para o Guinness, livro dos recordes. Tentativa bem sucedida foi realizada em Yichun, na província de Jiangxi."
0,0,1,0,0,0,1,"Justiça determina transferência de Marcinho VP para o Rio: Além dele, outros seis presos também devem voltar ao estado. Governo do Rio de Janeiro pode recorrer da decisão."
1,0,0,0,0,0,1,"Miss Rondônia disputa título para realizar sonho de mãe falecida: Lorena Garcia Mendonça, de 23 anos, é estudante de medicina. Final do Miss Brasil ocorre no próximo sábado, 9 de maio."
0,0,0,0,0,1,0,"Corpo de adolescente de 16 anos é encontrado no leito de rio em Teresina. Amigos saíram do local ao perceber o afogamento e avisaram familiares. Corpo foi encontrado na manhã desta terça-feira (20) no leito do rio."
0,1,0,0,1,1,0,"Taxa geral de inadimplência sobe em junho e bate recorde: Inadimplência geral passou de 5,5% em maio para 5,7% em junho, diz BC. Para pessoa física, inadimplência fica em 8,6% - a maior desde 2000."
0,0,0,0,1,0,1,"Massa elogia carro e Williams vê treino encorajador. Brasileiro foi o quarto mais rápido do primeiro treino livre, mas caiu para 12º na segunda sessão"
1,0,0,0,1,0,0,"Ney Latorraca melhora e pode deixar CTI na próxima semana. Permanece estável o estado de saúde do ator Ney Latorraca, de 68 anos, internado desde o dia 25 de outubro na Casa de Saúde São José, no Rio."
0,1,0,1,0,1,0,"Menina russa vivia trancafiada com cachorros e gatos em apartamento: Garota de cinco anos não sabia falar e emitia sons como os de animais. Pai da menina, acusado de a ter 'roubado' da mãe, pode ser preso."
0,0,0,0,1,1,0,"São Paulo puxa queda na produção nacional em janeiro. A queda de 5,1% na produção industrial de São Paulo em janeiro, em relação ao mesmo mês de 2013, deu a maior contribuição para o recuo de 2,4% na indústria nacional no mesmo período, segundo o Instituto Brasileiro de Geografia e Estatística (IBGE)."
1,0,0,0,1,0,0,"Jacaré é encontrado em bueiro perto de escola nos EUA .Caso ocorreu no condado de Pinellas, no estado da Flórida. Réptil foi capturado por agentes de órgão de vida selvagem do estado."
0,0,0,1,0,0,1,"Lucro dos bancos cai 38,1% no primeiro trimestre, para R$ 7,5 bilhões: Segundo BC, setor bancário lucrou R$ 12,2 bi no 1º trimestre de 2008. Mesmo assim, autoridade monetária avalia que bancos são 'resistentes'."
0,1,0,1,0,0,0,"Vídeo de mãe segurando criança para fazer tatuagem choca internautas. Um vídeo publicado pelo tabloide britânico The Sun chocou internautas nesta terça-feira (29). É possível ouvir os gritos de dor da criança enquanto o tatuador encosta a agulha em seu braço. Durante o processo, a mulher, cuja publicação afirma ser mãe da criança, segura o filho e tenta distraí-lo."
